Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,Season,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,PSH,PSD,PSA,PSCH,PSCD,PSCA,Time,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,B365>2.5,B365<2.5,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AHh,B365AHH,B365AHA,PAHH,PAHA,MaxAHH,MaxAHA,AvgAHH,AvgAHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,WHCH,WHCD,WHCA,VCCH,VCCD,VCCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,B365C>2.5,B365C<2.5,PC>2.5,PC<2.5,MaxC>2.5,MaxC<2.5,AvgC>2.5,AvgC<2.5,AHCh,B365CAHH,B365CAHA,PCAHH,PCAHA,MaxCAHH,MaxCAHA,AvgCAHH,AvgCAHA,Over25Odds,home_form_form_pts,home_form_form_wins,home_form_form_goals_scored,home_form_form_goals_conceded,home_form_form_goal_diff,home_form_form_corners,home_form_form_shots,home_form_form_shots_on_target,away_form_form_pts,away_form_form_wins,away_form_form_goals_scored,away_form_form_goals_conceded,away_form_form_goal_diff,away_form_form_corners,away_form_form_shots,away_form_form_shots_on_target,home_avg_goals_for,home_avg_goals_against,home_avg_corners_for,home_avg_corners_against,home_avg_shots_for,home_avg_shots_against,away_avg_goals_for,away_avg_goals_against,away_avg_corners_for,away_avg_corners_against,away_avg_shots_for,away_avg_shots_against,is_home_favorite,is_high_total_goals,odds_margin,expected_goals_prob,importance_score,is_derby,h2h_avg_corners,h2h_avg_goals,h2h_total_matches,team_avg_total_corners,is_high_corners_match,low_form_total_corners,low_attack_symmetry,low_conceding_pair,is_low_total_goals,has_odds,total_corners
E0,2012-11-28,Stoke,Newcastle,2,1,H,0,0,D,,H Webb,11,7,5,6,,,7,2,12,12,,,2,2,0,0,2012-13,1.91,3.4,4.2,1.85,3.4,4.25,1.85,3.4,4.25,2.0,3.3,3.6,2.0,3.3,3.75,,,,2.0,3.2,4.0,2.0,3.3,4.0,1.95,3.4,4.3,2.0,3.3,3.75,39.0,2.0,1.96,3.55,3.36,4.43,3.99,38.0,2.31,2.18,1.76,1.67,25.0,-0.25,1.75,1.67,2.35,2.24,1.98,3.5,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,11,3,3,2,1,24,53,23,7,2,4,7,-3,28,69,31,1.105263157894737,1.1578947368421053,5.105263157894737,4.894736842105263,9.947368421052632,10.526315789473683,1.947368421052632,1.105263157894737,6.421052631578948,3.421052631578948,13.63157894736842,10.421052631578949,1,0,2.29,0.4587155963302752,3.29,0,9.6,3.2,5,26.0,0,0,0,0,0,True,9
E0,2017-02-01,Man United,Hull,0,0,D,0,0,D,,M Jones,15,6,6,2,,,7,1,20,16,,,1,4,0,0,2016-17,1.2,7.5,17.0,1.18,7.5,15.0,,,,1.2,6.5,15.0,1.18,7.0,17.0,,,,1.2,7.0,17.0,,,,1.18,7.5,20.0,,,,49.0,1.2,1.18,8.2,7.37,23.0,17.0,43.0,2.39,2.29,1.66,1.61,28.0,-2.0,1.93,1.87,2.04,1.98,1.2,7.88,17.01,1.2,8.0,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,8,2,9,4,5,30,105,38,10,3,6,11,-5,29,63,20,1.368421052631579,0.631578947368421,7.315789473684211,3.3684210526315788,17.736842105263158,8.526315789473685,2.3684210526315788,0.4736842105263157,6.7368421052631575,5.578947368421052,16.526315789473685,9.894736842105264,1,0,15.8,0.4366812227074236,16.8,0,8.4,2.6,5,29.5,0,0,0,1,0,True,8
E0,2014-08-23,Southampton,West Brom,0,0,D,0,0,D,,R East,8,8,2,2,,,1,5,14,15,,,1,2,0,0,2014-15,1.85,3.7,4.75,1.87,3.75,4.2,,,,1.95,3.35,3.7,1.85,3.5,4.33,,,,1.91,3.2,4.5,1.83,3.4,4.5,1.87,3.7,4.5,,,,50.0,1.95,1.86,3.8,3.52,4.8,4.43,48.0,1.99,1.89,2.02,1.91,24.0,-0.5,1.88,1.85,2.08,2.03,1.86,3.76,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,8,2,5,3,2,24,62,22,10,3,4,7,-3,34,70,19,1.947368421052632,0.6842105263157895,6.2105263157894735,3.842105263157895,15.157894736842104,9.052631578947368,1.3157894736842106,0.7368421052631579,6.0,3.789473684210526,16.789473684210527,8.947368421052632,1,1,2.9,0.5291005291005292,5.4,0,11.4,1.4,5,29.0,0,0,0,1,0,True,6
E0,2009-11-07,Wolves,Arsenal,1,4,A,0,3,A,,St Bennett,8,11,6,6,,,4,4,9,15,,,2,3,0,0,2009-10,9.0,4.75,1.36,7.5,4.25,1.4,8.0,4.25,1.4,7.0,4.5,1.4,8.0,4.5,1.4,7.5,4.2,1.36,8.0,4.8,1.36,8.0,4.5,1.4,8.5,4.33,1.36,8.0,4.0,1.4,36.0,9.63,8.34,5.16,4.45,1.4,1.38,32.0,1.67,1.6,2.4,2.21,21.0,0.0,7.0,6.34,1.13,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,6,1,6,10,-4,32,57,33,10,3,15,5,10,35,91,56,0.6842105263157895,1.1578947368421053,5.2105263157894735,4.789473684210527,11.473684210526317,11.736842105263158,1.368421052631579,1.8421052631578947,3.947368421052632,6.631578947368421,9.736842105263158,13.36842105263158,0,1,-7.64,0.625,9.14,0,13.5,3.5,2,33.5,0,0,0,0,0,True,8
E0,2014-12-26,Arsenal,QPR,2,1,H,1,0,H,,M Atkinson,15,16,5,2,,,6,2,6,15,,,1,4,1,0,2014-15,1.29,6.0,13.0,1.29,5.5,9.25,,,,1.28,5.5,9.0,1.29,5.5,11.0,,,,1.28,5.0,11.0,,,,1.29,6.0,12.0,,,,47.0,1.31,1.26,6.5,5.87,14.0,11.5,39.0,1.47,1.44,2.88,2.74,28.0,-1.5,1.78,1.71,2.32,2.19,1.28,6.4,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,10,3,10,6,4,37,75,26,15,5,9,9,0,29,82,24,2.1578947368421053,0.7368421052631579,8.105263157894736,3.684210526315789,18.894736842105264,8.947368421052632,2.5789473684210527,1.0,6.842105263157895,4.421052631578948,17.736842105263158,11.842105263157896,1,1,11.71,0.6944444444444444,14.21,0,10.75,1.5,4,33.0,0,0,0,1,0,True,8
E0,2016-05-15,Swansea,Man City,1,1,D,1,1,D,,M Dean,4,18,1,5,,,4,4,4,19,,,1,3,0,0,2015-16,6.0,4.75,1.53,5.75,4.5,1.48,,,,7.0,4.0,1.45,6.5,4.33,1.53,,,,5.5,4.33,1.53,,,,5.2,4.75,1.53,,,,50.0,7.0,6.04,4.8,4.5,1.59,1.51,36.0,1.58,1.53,2.6,2.45,31.0,1.0,2.14,2.05,1.85,1.81,6.46,4.79,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,12,4,8,9,-1,21,63,23,8,2,12,7,5,24,51,27,1.0526315789473684,1.0526315789473684,4.052631578947368,4.947368421052632,12.0,12.052631578947368,1.0526315789473684,1.263157894736842,4.894736842105263,5.368421052631579,9.052631578947368,13.947368421052632,0,1,-4.47,0.6535947712418301,5.97,0,12.2,4.0,5,22.5,0,0,0,0,0,True,8
E0,2010-01-30,West Ham,Blackburn,0,0,D,0,0,D,,P Walton,7,8,6,4,,,10,7,17,13,,,0,1,0,0,2009-10,2.1,3.3,3.6,2.1,3.2,3.4,2.1,3.25,3.4,2.1,3.25,3.4,2.1,3.4,3.4,2.1,3.2,3.2,2.1,3.25,3.6,2.2,3.4,3.2,2.1,3.25,3.75,2.2,3.25,3.2,37.0,2.2,2.11,3.45,3.29,3.8,3.46,35.0,2.06,1.98,1.87,1.77,26.0,0.0,1.62,1.52,2.67,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,9,2,4,4,0,22,42,19,11,3,8,8,0,17,61,31,1.5789473684210529,1.5263157894736843,5.2105263157894735,5.842105263157895,13.263157894736842,12.736842105263158,1.947368421052632,0.6842105263157895,5.894736842105263,4.526315789473684,13.578947368421051,9.842105263157896,1,1,1.5,0.5050505050505051,4.0,0,12.0,2.2,5,19.5,1,0,0,0,0,True,17
E0,2011-01-02,Wigan,Newcastle,0,1,A,0,1,A,,H Webb,9,13,4,5,,,3,3,15,14,,,2,2,0,0,2010-11,2.5,3.2,2.9,2.4,3.25,2.8,2.4,3.2,2.9,2.2,3.2,3.0,2.5,3.3,2.8,2.4,3.2,2.7,2.5,3.25,2.88,2.5,3.2,3.0,2.4,3.3,3.1,2.5,3.25,2.75,35.0,2.55,2.45,3.36,3.24,3.14,2.9,33.0,2.19,2.07,1.8,1.73,28.0,0.0,1.88,1.75,2.18,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,6,1,7,8,-1,17,50,35,10,3,6,10,-4,24,56,33,1.1578947368421053,1.7894736842105263,5.0,4.052631578947368,13.526315789473683,9.736842105263158,1.5789473684210529,0.7894736842105263,4.842105263157895,5.2105263157894735,11.210526315789474,9.526315789473683,1,0,0.3999999999999999,0.4830917874396135,1.4,0,9.8,2.6,5,20.5,0,0,0,0,0,True,6
E0,2013-05-12,Fulham,Liverpool,1,3,A,1,1,D,,M Halsey,10,20,8,14,,,7,8,2,10,,,0,1,0,0,2012-13,3.9,3.6,2.05,3.7,3.5,1.95,3.7,3.5,1.95,3.2,3.3,2.15,3.75,3.6,1.91,,,,3.5,3.3,2.1,4.0,3.6,1.91,3.7,3.6,2.1,3.6,3.4,2.05,40.0,4.15,3.73,3.65,3.43,2.15,2.01,36.0,1.75,1.67,2.28,2.17,23.0,0.25,2.23,2.15,1.79,1.73,4.0,3.61,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,4,1,3,10,-7,23,50,30,4,0,8,2,6,39,95,57,1.4736842105263157,1.5789473684210529,5.0,5.2105263157894735,13.526315789473683,13.36842105263158,1.4210526315789471,2.0,5.157894736842105,6.526315789473684,11.736842105263158,14.526315789473683,0,1,-1.85,0.5988023952095809,3.35,0,10.0,2.8,5,31.0,1,0,0,0,0,True,15
E0,2012-01-02,Wolves,Chelsea,1,2,A,0,0,D,,P Walton,9,15,5,10,,,0,5,9,10,,,3,2,0,0,2011-12,6.0,4.0,1.57,6.25,3.75,1.55,5.5,4.0,1.55,5.4,3.6,1.57,6.0,3.6,1.6,6.5,4.0,1.5,5.0,3.75,1.53,6.5,4.0,1.53,7.0,4.2,1.53,6.0,3.8,1.57,39.0,7.02,6.31,4.21,3.87,1.6,1.55,36.0,1.84,1.76,2.1,2.03,23.0,1.0,1.94,1.89,2.04,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,6,1,6,10,-4,22,53,31,6,1,6,7,-1,32,83,42,1.0,2.263157894736842,6.421052631578948,6.0,12.421052631578949,15.68421052631579,1.1578947368421053,1.263157894736842,5.105263157894737,6.421052631578948,12.63157894736842,14.789473684210526,0,1,-4.43,0.5681818181818182,5.93,0,11.4,2.4,5,27.0,0,0,0,0,0,True,5
E0,2013-11-30,Norwich,Crystal Palace,1,0,H,1,0,H,,C Foy,10,13,3,3,,,5,4,12,14,,,1,2,0,0,2013-14,2.0,3.4,4.33,1.91,3.4,4.1,,,,1.85,3.45,4.0,1.85,3.5,4.33,,,,2.0,3.3,3.8,1.83,3.5,4.5,1.95,3.5,4.33,,,,38.0,2.01,1.93,3.5,3.36,4.5,4.18,36.0,2.16,2.06,1.8,1.75,21.0,-0.5,1.98,1.94,1.97,1.93,1.98,3.47,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,13,4,5,14,-9,26,75,25,4,1,2,8,-6,20,57,16,0.8947368421052632,0.9473684210526316,6.368421052631579,4.789473684210527,13.947368421052632,12.578947368421051,1.3157894736842106,0.7894736842105263,7.526315789473684,4.0,14.052631578947368,10.473684210526317,1,0,2.33,0.4854368932038835,3.33,0,13.5,4.0,2,23.0,0,0,0,1,0,True,9
E0,2016-01-13,Swansea,Sunderland,2,4,A,2,1,H,,G Scott,10,7,5,5,,,8,6,9,12,,,2,0,1,0,2015-16,1.8,3.6,5.25,1.78,3.7,4.6,,,,1.75,3.5,4.5,1.73,3.6,5.0,,,,1.8,3.4,4.8,,,,1.8,3.6,5.2,,,,48.0,1.83,1.76,3.71,3.57,5.45,4.97,41.0,2.2,2.14,1.77,1.7,28.0,-0.75,2.04,1.99,1.92,1.87,1.78,3.71,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,11,3,3,4,-1,19,55,18,9,3,5,10,-5,20,57,17,1.0526315789473684,1.0526315789473684,4.052631578947368,4.947368421052632,12.0,12.052631578947368,2.210526315789474,1.3157894736842106,6.2631578947368425,3.210526315789474,16.105263157894736,10.052631578947368,1,0,3.45,0.4672897196261682,4.45,0,8.8,2.4,5,19.5,1,0,0,0,0,True,14
E0,2012-02-05,Newcastle,Aston Villa,2,1,H,1,1,D,,M Halsey,16,13,8,8,,,4,4,6,11,,,1,2,0,0,2011-12,2.0,3.4,3.8,2.0,3.3,3.75,2.0,3.3,3.6,1.9,3.3,3.7,2.0,3.3,3.75,2.05,3.35,3.5,2.0,3.2,3.2,2.0,3.4,3.8,2.1,3.4,3.8,2.0,3.4,3.5,39.0,2.2,2.09,3.45,3.31,3.9,3.57,38.0,2.01,1.91,1.96,1.87,15.0,-0.5,2.2,2.15,1.83,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,12,4,9,8,1,15,48,26,2,0,9,8,1,37,73,42,1.5263157894736843,0.8947368421052632,5.578947368421052,3.789473684210526,13.842105263157896,10.947368421052632,1.4736842105263157,0.8947368421052632,8.31578947368421,4.684210526315789,15.68421052631579,9.421052631578949,1,1,1.7999999999999998,0.5235602094240838,4.3,0,10.4,2.4,5,26.0,0,0,0,1,0,True,8
E0,2010-09-18,Stoke,West Ham,1,1,D,0,1,A,,L Mason,9,13,3,6,,,6,3,14,8,,,3,2,0,0,2010-11,1.91,3.4,4.2,1.95,3.35,3.7,1.95,3.4,3.75,2.0,3.3,3.3,2.0,3.4,3.75,1.91,3.3,3.6,1.95,3.3,4.0,1.91,3.4,4.5,1.91,3.6,4.33,1.95,3.25,4.0,29.0,1.97,1.92,3.55,3.37,4.5,4.14,26.0,2.16,2.04,1.81,1.74,16.0,0.0,1.45,1.38,3.15,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,12,4,4,11,-7,22,58,35,7,2,3,13,-10,23,61,29,1.631578947368421,0.9473684210526316,6.105263157894737,4.789473684210527,13.210526315789474,11.31578947368421,2.0526315789473686,1.0,7.842105263157895,4.631578947368421,15.894736842105264,11.105263157894736,1,0,2.29,0.4901960784313725,3.29,0,10.75,2.0,4,22.5,0,0,0,1,0,True,9
E0,2011-02-26,Aston Villa,Blackburn,4,1,H,0,0,D,,M Atkinson,17,5,10,2,,,10,2,4,12,,,0,3,0,1,2010-11,1.73,3.6,5.0,1.7,3.4,5.0,1.75,3.5,4.5,1.85,3.4,3.8,1.8,3.5,4.5,1.73,3.4,4.33,1.8,3.5,4.5,1.8,3.75,4.5,1.75,3.75,5.0,1.8,3.4,4.5,34.0,1.8,1.75,3.82,3.58,5.14,4.87,33.0,1.96,1.84,2.0,1.94,16.0,-0.75,2.02,1.98,1.96,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,8,2,7,7,0,22,47,32,10,3,5,7,-2,25,50,28,1.368421052631579,1.0,6.578947368421052,6.789473684210527,12.157894736842104,11.526315789473683,2.263157894736842,1.263157894736842,8.263157894736842,4.631578947368421,16.210526315789473,7.947368421052632,1,1,3.27,0.5434782608695652,5.77,0,13.2,2.6,5,23.5,1,0,0,0,0,True,12
E0,2009-11-09,Liverpool,Birmingham,2,2,D,1,2,A,,P Walton,27,5,14,2,,,11,1,7,9,,,1,2,0,0,2009-10,1.36,4.5,10.0,1.3,4.75,9.55,1.35,4.5,8.5,1.3,4.9,9.0,1.3,5.0,11.0,1.28,4.5,10.0,1.33,4.5,10.5,1.29,4.5,10.0,1.33,4.5,9.0,1.3,4.5,11.0,33.0,1.41,1.33,5.0,4.61,11.0,9.89,31.0,1.75,1.63,2.3,2.16,20.0,0.0,1.09,1.07,9.0,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,15,5,9,7,2,35,66,32,10,3,5,8,-3,25,51,31,2.263157894736842,0.7894736842105263,8.263157894736842,3.1052631578947367,16.05263157894737,7.052631578947368,1.7894736842105263,1.0,6.789473684210527,4.526315789473684,15.894736842105264,9.263157894736842,1,1,8.64,0.6134969325153374,11.14,0,11.8,2.4,5,30.0,1,0,0,1,0,True,12
E0,2016-08-27,Watford,Arsenal,1,3,A,0,3,A,,K Friend,14,10,6,7,,,3,2,18,15,,,6,1,0,0,2016-17,5.0,3.75,1.73,5.0,3.75,1.72,,,,4.5,3.5,1.75,5.0,3.75,1.75,,,,4.6,3.75,1.73,,,,5.25,3.9,1.73,,,,55.0,5.5,5.12,3.91,3.72,1.78,1.72,43.0,2.0,1.91,1.97,1.87,33.0,1.0,1.72,1.67,2.34,2.24,5.47,3.91,1.72,6.0,4.16,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,8,2,6,11,-5,18,58,19,8,2,10,6,4,26,57,21,1.3157894736842106,1.5263157894736843,4.315789473684211,4.473684210526316,12.157894736842104,12.578947368421051,1.4736842105263157,2.0,5.473684210526316,5.0,12.210526315789474,12.421052631578949,0,1,-3.27,0.5235602094240838,4.77,0,11.75,3.25,4,22.0,0,0,0,0,0,True,5
E0,2010-09-26,Newcastle,Stoke,1,2,A,1,0,H,,M Jones,11,8,7,2,,,3,4,8,11,,,0,1,0,0,2010-11,1.91,3.4,4.2,1.9,3.3,3.95,1.9,3.3,4.0,2.0,3.3,3.3,1.91,3.4,4.0,1.85,3.4,3.75,1.95,3.4,4.0,1.95,3.5,3.75,1.95,3.5,4.0,1.91,3.4,3.9,31.0,2.01,1.94,3.52,3.38,4.23,3.98,27.0,2.13,2.02,1.81,1.74,18.0,0.0,1.42,1.4,2.9,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,7,2,8,6,2,25,63,40,10,3,5,8,-3,26,63,34,2.1578947368421053,1.4210526315789471,5.473684210526316,4.2105263157894735,13.31578947368421,11.31578947368421,1.5789473684210529,0.7894736842105263,5.526315789473684,3.947368421052632,12.736842105263158,8.368421052631579,1,0,2.29,0.495049504950495,3.29,0,10.5,3.0,2,25.5,0,0,0,0,0,True,7
E0,2017-01-02,Everton,Southampton,3,0,H,0,0,D,,K Friend,17,12,6,3,,,10,8,5,14,,,0,1,0,0,2016-17,2.2,3.4,3.6,2.15,3.3,3.5,,,,2.1,3.4,3.5,2.2,3.2,3.4,,,,2.3,3.2,3.4,,,,2.25,3.3,3.6,,,,51.0,2.32,2.23,3.42,3.3,3.6,3.45,45.0,2.25,2.16,1.75,1.69,27.0,-0.25,1.97,1.91,2.01,1.96,2.28,3.33,3.55,2.48,3.25,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,7,2,8,7,1,22,59,19,4,1,6,7,-1,29,62,18,2.210526315789474,0.8421052631578947,6.315789473684211,5.789473684210527,14.578947368421051,10.210526315789474,1.4210526315789471,1.263157894736842,5.2631578947368425,4.842105263157895,12.157894736842104,13.105263157894736,1,0,1.4,0.4629629629629629,2.4,0,12.4,2.0,5,25.5,1,0,0,0,0,True,18
E0,2011-09-24,Stoke,Man United,1,1,D,0,1,A,,P Walton,14,13,8,9,,,8,8,10,3,,,1,0,0,0,2011-12,6.5,4.0,1.53,6.5,4.0,1.5,6.5,4.0,1.5,5.7,3.8,1.52,6.5,4.0,1.53,6.0,3.75,1.5,5.5,4.0,1.57,6.5,4.0,1.53,7.0,4.0,1.53,6.5,3.75,1.53,44.0,7.18,6.53,4.33,3.94,1.58,1.53,39.0,1.87,1.78,2.1,2.01,28.0,1.0,1.95,1.9,2.03,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,8,2,3,5,-2,18,40,15,9,3,21,4,17,30,88,57,1.3157894736842106,1.0526315789473684,5.526315789473684,5.947368421052632,10.105263157894736,12.263157894736842,0.7368421052631579,1.947368421052632,4.894736842105263,5.789473684210527,12.736842105263158,11.68421052631579,0,1,-4.97,0.5617977528089888,6.47,0,10.8,2.6,5,24.0,1,0,0,0,0,True,16
E0,2014-12-07,Aston Villa,Leicester,2,1,H,1,1,D,,C Pawson,16,10,7,4,,,5,5,9,14,,,4,4,0,1,2014-15,2.4,3.4,3.2,2.4,3.2,3.2,,,,2.2,3.3,3.1,2.3,3.3,3.3,,,,2.4,3.1,3.1,,,,2.45,3.3,3.2,,,,48.0,2.45,2.34,3.4,3.3,3.3,3.13,46.0,2.15,2.06,1.83,1.75,27.0,-0.25,2.08,2.02,1.9,1.85,2.37,3.4,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,3,0,4,4,0,14,54,16,7,2,3,9,-6,30,71,18,0.9473684210526316,1.3157894736842106,4.684210526315789,5.473684210526316,11.68421052631579,11.263157894736842,1.736842105263158,0.9473684210526316,7.052631578947368,4.789473684210527,16.68421052631579,9.578947368421051,1,0,0.8000000000000003,0.4854368932038835,1.8000000000000005,0,12.6,3.6,5,22.0,0,0,0,0,0,True,10
E0,2014-03-22,Norwich,Sunderland,2,0,H,2,0,H,,P Dowd,14,10,8,2,,,8,5,16,20,,,2,4,0,1,2013-14,2.2,3.3,3.75,2.1,3.25,3.5,,,,2.2,3.2,3.2,2.25,3.3,3.5,,,,2.25,3.0,3.5,2.1,3.25,3.5,2.25,3.2,3.7,,,,50.0,2.25,2.16,3.4,3.25,3.93,3.54,47.0,2.29,2.18,1.75,1.66,25.0,-0.25,1.88,1.84,2.12,2.02,2.14,3.34,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,13,4,5,11,-6,16,52,21,7,2,5,6,-1,16,65,19,0.8947368421052632,0.9473684210526316,6.368421052631579,4.789473684210527,13.947368421052632,12.578947368421051,1.736842105263158,1.0526315789473684,6.315789473684211,4.2631578947368425,18.63157894736842,10.526315789473683,1,0,1.5499999999999998,0.4587155963302752,2.55,0,11.0,2.2,5,16.0,1,0,0,0,0,True,13
E0,2011-08-13,Blackburn,Wolves,1,2,A,1,1,D,,K Friend,16,13,8,4,,,12,6,14,10,,,4,2,0,0,2011-12,2.2,3.2,3.5,2.0,3.3,3.6,2.1,3.2,3.5,2.0,3.3,3.3,2.0,3.4,3.75,2.0,3.25,3.4,2.2,3.1,3.5,2.05,3.4,3.6,2.15,3.4,3.6,2.0,3.4,3.6,37.0,2.22,2.13,3.43,3.29,3.75,3.52,37.0,2.06,1.96,1.89,1.82,18.0,-0.5,2.2,2.14,1.78,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,5,1,6,5,1,15,56,30,7,2,9,9,0,34,48,24,1.368421052631579,1.736842105263158,5.526315789473684,6.526315789473684,13.526315789473683,13.473684210526317,2.0526315789473686,1.105263157894737,6.894736842105263,4.421052631578948,16.263157894736842,9.210526315789474,1,1,1.2999999999999998,0.5102040816326531,3.8,0,12.6,3.6,5,24.5,1,0,0,0,0,True,18
E0,2017-04-01,Hull,West Ham,2,1,H,0,1,A,,M Jones,7,12,3,4,,,5,5,16,9,,,2,2,0,0,2016-17,2.45,3.4,3.1,2.4,3.3,3.0,,,,2.5,3.3,2.85,2.4,3.25,2.9,,,,2.5,3.3,3.0,,,,2.45,3.5,3.0,,,,47.0,2.56,2.45,3.5,3.33,3.1,2.98,46.0,1.91,1.83,2.05,1.97,25.0,-0.25,2.15,2.1,1.84,1.79,2.47,3.42,3.1,2.44,3.35,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,13,4,4,11,-7,28,55,16,5,1,8,11,-3,31,75,22,1.4736842105263157,1.8421052631578947,3.842105263157895,6.052631578947368,10.947368421052632,16.0,1.736842105263158,1.4736842105263157,5.842105263157895,4.315789473684211,14.842105263157896,11.894736842105264,1,1,0.6499999999999999,0.5464480874316939,3.15,0,12.2,2.4,5,29.5,0,0,0,0,0,True,10
E0,2014-12-13,Sunderland,West Ham,1,1,D,1,1,D,,P Dowd,13,19,4,8,,,6,8,11,18,,,2,2,0,0,2014-15,2.95,3.4,2.55,2.85,3.25,2.62,,,,2.6,3.2,2.6,2.8,3.3,2.6,,,,2.9,3.0,2.62,,,,3.0,3.3,2.62,,,,47.0,3.0,2.87,3.45,3.29,2.63,2.52,46.0,2.1,2.02,1.87,1.79,28.0,0.0,2.15,2.08,1.83,1.8,2.98,3.41,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,4,0,2,5,-3,25,47,14,10,3,7,4,3,34,73,24,0.8421052631578947,1.4210526315789471,5.894736842105263,4.157894736842105,11.210526315789474,13.842105263157896,1.5263157894736843,1.0,5.578947368421052,5.894736842105263,17.842105263157894,11.0,0,0,-0.4000000000000003,0.495049504950495,0.4000000000000003,0,10.6,2.2,5,29.5,1,0,0,0,0,True,14
